OrphaCode,Name,DisorderGroup,gene_count,onset_count,inheritance_count,avg_prevalence,log_avg_prevalence,has_prevalence_data,data_completeness_score,priority_score,priority_rank,priority_segment,kmeans_cluster,hierarchical_cluster,gmm_cluster,gmm_membership_confidence,is_anomaly,anomaly_score
251927,Extraventricular neurocytoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251919,Pineal parenchymal tumor of intermediate differentiation,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251902,Atypical papilloma of choroid plexus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251891,OBSOLETE: Atypical teratoid/rhabdoid tumor,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251883,Medulloepithelioma of the central nervous system,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251880,Ependymoblastoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251633,OBSOLETE: Low-grade ependymoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251618,Subependymal giant cell astrocytoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251325,Drug-induced vasculitis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
251316,OBSOLETE: Unclassified overlapping connective tissue disease,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
248305,OBSOLETE: Hemolytic anemia due to glyceraldehyde-3-phosphate dehydrogenase deficiency,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
247871,OBSOLETE: Vitiligo-associated autoimmune disease,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
243761,NON RARE IN EUROPE: Essential hypertension,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
243377,NON RARE IN EUROPE: Diabetes mellitus type 1,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
238766,Ptosis-syndactyly-learning difficulties syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
238755,OBSOLETE: Autosomal dominant limb-girdle muscular dystrophy type 1H,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
238691,OBSOLETE: Congenital liver hemangioma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
238616,NON RARE IN EUROPE: Alzheimer disease,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
238305,Infundibulo-neurohypophysitis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
231256,Beta-thalassemia-trichothiodystrophy syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
231205,Common variable immunodeficiency without known genetic defect,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
230845,Vascular-like classical Ehlers-Danlos syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
228418,OBSOLETE: Microcephaly-seizures-developmental delay syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
228407,Craniofacial dysmorphism-skeletal anomalies-intellectual disability syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
225968,OBSOLETE: Inherited predisposition to essential thrombocythemia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
221150,OBSOLETE: Pitt-Hopkins-like syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
221117,Gerstmann syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
221106,OBSOLETE: Isolated facial myokymia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
221078,Combined hyperactive dysfunction syndrome of the cranial nerves,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
457252,Squamous cell carcinoma of the oral tongue,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
217601,OBSOLETE: Hypertrophic cardiomyopathy due to intensive athletic training,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
217315,Cutis verticis gyrata-retinitis pigmentosa-sensorineural deafness syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
217052,OBSOLETE: Infantile non-syndromic cataract,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
217034,Male infertility with normal virilization due to meiosis defect,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
217031,NON RARE IN EUROPE: Obesity due to MC3R deficiency,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213837,Malignant germ cell tumor of the cervix uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213833,Glassy cell carcinoma of the cervix uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213828,Adenoid basal carcinoma of the cervix uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213823,Adenoid cystic carcinoma of the cervix uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213817,OBSOLETE: Papillary carcinoma of the cervix uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213741,OBSOLETE: Adenoid cystic carcinoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213736,Low-grade neuroendocrine tumor of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213731,High-grade neuroendocrine carcinoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213721,Undifferentiated carcinoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213630,Primitive neuroectodermal tumor of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
458713,NON RARE IN EUROPE: Specific language impairment,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213625,Leiomyosarcoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213615,Rhabdomyosarcoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213610,Carcinosarcoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213605,Carcinofibroma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213600,Adenosarcoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213574,OBSOLETE: Rare variants of adenocarcinoma of the corpus uteri,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
213524,Hereditary site-specific ovarian cancer syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
210592,OBSOLETE: Giant infantile hemangioma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
210576,Congenital temporomandibular joint ankylosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
210566,Myoclonic dystonia 15,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
209989,NON RARE IN EUROPE: Non-papillary transitional cell carcinoma of the bladder,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
209893,NON RARE IN EUROPE: Congenital isolated thyroxine-binding globulin deficiency,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
464293,NON RARE IN EUROPE: Infantile capillary hemangioma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
459696,NON RARE IN EUROPE: Juvenile idiopathic scoliosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
459690,NON RARE IN EUROPE: Gender dysphoria,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
459353,OBSOLETE: C1 inhibitor deficiency,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
209886,OBSOLETE: Familial juvenile hyperuricemic nephropathy type 1,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
208999,Paraneoplastic sensory ganglionopathy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
208989,Non-paraneoplastic sensory ganglionopathy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
208981,OBSOLETE: Polyradiculoneuropathy associated with IgG/IgA/IgM monoclonal gammopathy without known antibodies,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
208600,OBSOLETE: Papillary fibroelastoma of the heart,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
208524,Herpetiform pemphigus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
206619,OBSOLETE: Toxic or/and iatrogenic neuropathy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
206616,OBSOLETE: Acquired metabolic neuropathy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
206586,Neurolymphomatosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
206492,Vulvovaginal rhabdomyosarcoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
206489,Malignant germ cell tumor of the vagina,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
466667,NON RARE IN EUROPE: Colorectal cancer,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
464463,NON RARE IN EUROPE: Adenocarcinoma of stomach,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
206473,OBSOLETE: Borderline epithelial tumor of ovary,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
199647,Isolated encephalocele,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
199630,Isolated cerebellar vermis hypoplasia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
199627,Atypical autism,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
199323,Endophthalmitis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
199279,Familial angiolipomatosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
199260,Calcifying aponeurotic fibroma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
189439,OBSOLETE: Primary pigmented nodular adrenocortical disease,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
183713,OBSOLETE: Bacterial susceptibility due to TLR signaling pathway deficiency,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
183666,Hyper-IgM syndrome without susceptibility to opportunistic infections,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
183663,Hyper-IgM syndrome with susceptibility to opportunistic infections,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
182127,Extragonadal germinoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180284,NON RARE IN EUROPE: Benign ductal tumor of breast,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
466801,OBSOLETE: LIMS2-related myopathy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
466732,OBSOLETE: Lethal brachymelia-polycystic kidney disease-congenital heart defect syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
466673,NON RARE IN EUROPE: Post-herpetic neuralgia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180267,Giant adenofibroma of the breast,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180237,Benign tumor of fallopian tubes,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180182,Supernumerary breasts,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180154,Septate vagina,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180145,Uterine cervical aplasia and agenesis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180142,Absence of uterine body,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180139,Uterine hypoplasia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180129,Partial septate uterus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180126,Complete septate uterus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180118,NON RARE IN EUROPE: Cordiform uterus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180114,Unicervical bicornuate uterus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180086,Didelphys uterus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180079,Pseudounicornuate uterus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
180074,True unicornuate uterus,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178544,"Primary cutaneous diffuse large B-cell lymphoma, leg type",Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178540,Primary cutaneous follicle center lymphoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178536,Primary cutaneous marginal zone B-cell lymphoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178533,Primary cutaneous gamma/delta-positive T-cell lymphoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178528,Primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178522,Primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178503,Dursun syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178493,NON RARE IN EUROPE: Myopic macular degeneration,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178330,OBSOLETE: Heinz body anemia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178315,Undifferentiated embryonal sarcoma of the liver,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
178311,Isolated sternocostoclavicular hyperostosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171889,Myopathy with hexagonally cross-linked tubular arrays,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171886,Cylindrical spirals myopathy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171860,OBSOLETE: Intellectual disability-cataracts-kyphosis syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171836,Amelogenesis imperfecta-gingival hyperplasia syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171714,Amish infantile epilepsy syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171684,Idiopathic bilateral vestibulopathy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171676,NON RARE IN EUROPE: Periventricular leukomalacia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
477668,OBSOLETE: AymÚ-Gripp syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
476102,OBSOLETE: Hereditary pediatric Behçet-like disease,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171220,Isolated rectal duplication,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171215,OBSOLETE: Low isolated anorectal malformation,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171208,OBSOLETE: Intermediate isolated anorectal malformation,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
171201,OBSOLETE: High isolated anorectal malformation,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
169139,Transient hypogammaglobulinemia of infancy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
169110,Immunoglobulin heavy chain deficiency,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
168972,Kahrizi syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
168491,OBSOLETE: Late infantile neuronal ceroid lipofuscinosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
168486,OBSOLETE: Congenital neuronal ceroid lipofuscinosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
168448,"Spondyloepimetaphyseal dysplasia, Bieganski type",Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166430,Micturition-induced epilepsy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166427,Startle epilepsy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166415,Audiogenic epilepsy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166305,OBSOLETE: Benign infantile seizures associated with mild gastroenteritis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166302,Benign partial epilepsy with secondarily generalized seizures in infancy,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166299,Benign partial epilepsy of infancy with complex partial seizures,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
477697,OBSOLETE: Hereditary thrombocytopenia-hematological cancer predisposition syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166068,Pontocerebellar hypoplasia type 5,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
166011,"Multiple epiphyseal dysplasia, Beighton type",Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
165994,Pituitary resistance to thyroid hormone,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
165805,Familial mesial temporal lobe epilepsy with febrile seizures,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163988,"OBSOLETE: Developmental delay-deafness syndrome, Hildebrand type",Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163982,X-linked intellectual disability-spastic quadriparesis syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163953,"X-linked intellectual disability, Raymond type",Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163924,OBSOLETE: Non-herpetic acute limbic encephalitis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163914,OBSOLETE: Limbic encephalitis with nCMAgs antibodies,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163908,OBSOLETE: Limbic encephalitis with LGI1 antibodies,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163898,OBSOLETE: Classic paraneoplastic limbic encephalitis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
480773,OBSOLETE: Fibular aplasia-tibial campomelia-oligosyndactyly syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
480701,Facial diplegia with paresthesias,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
480553,Aneurysmal bone cyst,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
480506,Primary intrahepatic lithiasis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163678,OBSOLETE: Unclassified spondylometaphyseal dysplasia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
163673,"Spondyloepiphyseal dysplasia, Byers type",Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
162526,Isolated congenital auditory ossicle malformation,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
162521,OBSOLETE: Congenital nasal pyriform aperture stenosis with holoprosencephaly,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
158799,OBSOLETE: Aleukemic mast cell leukemia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
158796,OBSOLETE: Classic mast cell leukemia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
158029,OBSOLETE: Sea-blue histiocytosis,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
157980,NON RARE IN EUROPE: Bladder cancer,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
157823,Klüver-Bucy syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
157808,Isolated pseudoarthrosis of the limbs,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
157788,Hypospadias-hypertelorism-coloboma and deafness syndrome,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
156723,Piepkorn dysplasia,Disorder,0,0,0,0.0,0.0,0,0,0.0,1371,Low Priority,1,1,1,1.0,0,0.12999325433707332
